id,head_repo_id,base_repo_id,head_commit_id,base_commit_id,pullreq_id,intra_branch
12857072,30270294,3259083,402537076,367985504,10,0
21106385,56400437,3708578,612763545,554551894,73,0
5731623,14325041,3680976,202422838,195404388,10,0
5928258,11189010,3721753,208046039,181896658,13,0
6219716,15615204,3388024,216366094,215387097,68,0
6386612,15614778,3828799,221789755,220468089,102,0
6398185,16701394,3456079,222072261,221870995,2,0
6542133,9738701,3900838,226708853,221524132,171,0
38824953,92866504,3964466,998885030,978961784,92,0
12149430,31924843,3875170,386184794,381625661,40,0
33174060,38196736,3708578,880815495,872504823,126,0
39189359,97655408,3623166,1006462389,1002945331,58,0
33241253,84935766,3405012,882370997,587970562,14,0
34460396,14258585,3672574,906137142,343172013,10,0
28369640,74010879,3617690,777365724,598830940,28,0
46296957,111017372,3253649,1144138138,999707625,15,0
18213429,49177756,3590388,542001248,533336425,165,0
5797734,14943699,3262222,204302084,204078440,35,0
6019528,15574635,3468635,210760029,184290367,9,0
26190338,68838099,3931164,730370115,719699099,253,0
43675729,106195416,3494761,1094092896,910320283,37,0
31646853,50498728,3815757,846732444,844714809,543,0
38368140,93679118,3411968,988972615,977195329,132,0
6455715,16307666,4052826,223613214,217801292,1681,0
11437344,30141530,3525629,363508562,342262855,54,0
27030127,69956467,3918096,748759308,744173957,83,0
44379240,107476512,4061624,1107804303,835032925,82,0
12029877,31718570,3461017,383264518,366767083,169,0
39119543,65895147,3839911,1005047473,1004906944,39,0
12542609,32609423,3868179,394823224,390529755,268,0
7400064,9335021,4130448,253366816,223564040,286,0
17688192,46194707,3818682,525813323,525813322,338,0
17808708,9629582,4098196,530699221,529470803,49,0
51808538,120164710,3818682,1237534673,1192281405,596,0
8094539,13637067,3669648,272842137,272842136,35,0
33880157,86357285,3828799,895083073,891227255,320,0
5556088,13952236,3964466,191339706,152696545,16,0
5778582,14885985,3931328,203764939,203764599,91,0
5778621,14885930,3931328,203765977,43818378,93,0
6025688,9477081,3830254,210916099,204170938,268,0
38368207,93679118,3411968,988979637,977195329,133,0
6553293,11189010,3721753,226300560,227005761,17,0
26840385,35881762,3714449,744602941,705968436,188,0
16387411,43845599,3818682,496512672,495963868,326,0
22120649,59132407,3816950,640365305,51068748,1,0
52147332,120724177,3949214,1245898266,937077041,72,0
59965764,132100213,3444440,1359693353,1359500175,37,0
46623621,111589532,3828799,1150070708,1137264300,356,0
56657205,54421271,3249079,1317174500,1268024418,166,0
37670452,94510871,4026687,973018487,525340592,15,0
16071243,42877249,3467607,487765354,453951370,61,0
31358831,9370810,3708578,839875205,839617302,101,0
6404458,16719573,4049457,222226355,195233213,25,0
6565978,11189010,3721753,227221857,227108755,20,0
11485108,30739677,3455172,370500056,366177184,101,0
6870312,14755970,3828799,237787860,236015202,123,0
16995432,42251742,3800287,511188356,361167061,66,0
58207565,129650576,3900838,1334351587,1319438311,447,0
12725019,30515856,3456450,368313513,350833325,41,0
7404572,9629582,4098196,253500264,249745092,15,0
40212775,96913892,3417069,1028048909,999320959,181,0
13215853,33800908,3874746,410833957,395885517,16,0
20696711,55540987,3846052,604157837,552667202,1,0
5552437,13863252,4050526,189526837,189526820,3,0
5592598,13730135,3808037,196086740,186959542,47,0
5625692,14298925,3738460,197730505,197699101,10,0
5658539,14479318,3608695,199825282,168987186,5,0
5786669,14912181,3362526,203994817,171395126,15,0
15812361,41478448,3253949,478512135,390180390,27,0
16020968,42327297,3671191,487355981,487355976,214,0
6282294,16342685,4074549,218055587,199442479,35,0
6283546,16347607,3666998,218101155,207440369,26,0
6336915,16457067,3902733,219606787,194998562,4,0
6393644,11771240,4062707,221939878,221668462,339,0
16232771,42488033,3969815,492908147,436374931,48,0
16250377,35798517,3459120,493365296,486588709,242,0
16300187,43632914,3511505,494489783,484637680,399,0
16472139,12578372,4016363,498567456,494237102,47,0
11835317,31109288,3937397,378601495,352284990,301,0
44769101,50200775,3570907,1115272794,1112594365,138,0
12374288,31413312,3932542,391196666,391185350,16,0
17455414,45833613,3703498,520403163,515566716,154,0
40225537,99772116,4116368,1028302809,1028049456,119,0
23266217,61870441,3582012,666023497,642824966,67,0
28701523,74828869,3514910,784462935,706349170,22,0
28819617,75134376,3372549,787223792,778456127,9,0
20923566,37937325,3221562,609837109,594485323,129,0
5627589,14302552,3503873,197793233,38806905,2,0
5736470,14422303,3720212,202586424,202341722,67,0
5785369,14904668,3228297,203950509,192753763,29,0
5800639,14953498,3280100,204394656,201099447,5,0
5875698,14987181,3691244,205170132,204690962,25,0
5877000,15034808,3752372,205188991,199228144,19,0
26386488,69305956,3803810,734630808,731884845,403,0
15845101,41781983,3237059,480625681,50252341,15,0
6114253,15846801,3489912,213372116,210889288,8,0
11264247,30257394,3323279,364909890,356657518,94,0
26511323,69595943,3308401,737119751,519555115,31,0
1446613,2752041,3425084,39953807,39942004,18,0
12194187,32001192,3456450,387164804,350833325,37,0
32563704,83300940,3260006,866559371,850569410,104,0
39320809,97908934,3832348,1009168411,961704705,234,0
12395119,32352092,3803810,391629810,391334963,226,0
22609439,55657071,4062707,628057139,647220029,548,0
33656578,85870292,3405012,890661195,882764356,15,0
28002794,70033878,3459120,769711785,757959251,329,0
40113789,99551647,3446543,1026086516,200353666,5,0
40278268,99759861,3937397,1029071368,981264561,502,0
23495667,56467701,3570907,670961297,659708069,75,0
21182204,56496944,3733085,613290611,610825887,20,0
5773103,14871025,4074549,203613255,199442479,30,0
5792985,14922798,3720212,204157480,203445764,72,0
5863703,9652985,3759673,205006323,103299805,14,0
6044697,15643815,3509573,211416701,90554551,2,0
26283515,68690585,3237241,732262075,729093308,152,0
15767917,41188522,3870968,476799538,476799550,91,0
6397938,16689174,3847575,222066071,222062442,21,0
11333258,30403301,3229189,366778740,273699972,46,0
16337285,39778330,3237241,494827753,492836517,90,0
44068354,106802017,3237241,1101643250,1096446723,171,0
44097337,106919946,3803810,1102215097,1101575011,502,0
11973126,31622538,3623733,382006263,104975499,8,0
27304291,49887715,3666998,754740146,748353951,68,0
17151050,45976240,3838791,514662001,513867760,281,0
12628575,32766774,3925241,396910121,101039610,12,0
12629621,11215636,3578709,396953358,396894599,74,0
51855440,120158979,3815757,1241073570,1240703561,742,0
8128338,14761183,3487116,273373796,273256146,46,0
13150860,33710130,3669648,409220784,396391678,50,0
23185622,55269353,3237241,664103122,630769317,132,0
23195740,61597188,3862120,663282683,164760813,6,0
5595819,10473751,3621425,196208179,196156097,106,0
5622022,14246747,3322849,197595304,197384132,147,0
5718457,14689911,3663439,201932495,201928464,22,0
5778579,14885953,3931328,203764886,43818378,90,0
5859747,15016363,3551599,204935976,204862768,30,0
6104523,15751566,3667863,213093902,183983320,104,0
6120780,14325041,3680976,213554094,213544632,12,0
11388385,30403636,3494449,366782890,103428225,1,0
7079591,15960852,4050797,244223900,244199910,471,0
27414068,37422975,3284525,756947056,751773260,32,0
12798638,33085783,3388024,401115464,399546572,155,0
7260639,10655386,4052826,249194498,246581485,1713,0
22867108,60962206,3483501,657608798,595061049,70,0
39850865,99026426,3666998,1020541414,985575980,78,0
39879240,99070213,3765510,1021036840,900057051,140,0
12894921,11108436,3901336,403351524,390478904,28,0
13219273,33741696,3456320,410910397,297837279,44,0
28399028,74088146,3845550,777983125,777043186,609,0
5859138,15015896,3679851,204926426,192782628,14,0
6055530,15614778,3828799,211689854,211662431,86,0
43302718,89632511,3721355,1087017554,957902759,46,0
6200799,16115825,3606959,215854138,188051068,8,0
6461464,16871430,4028749,223716924,211081325,13,0
32049962,60290393,3411968,855472832,805464396,104,0
22889268,61005098,3371392,658014550,657950146,289,0
46291249,89240060,3307856,1144039381,1136912578,27,0
26468371,69381395,3759673,736273734,732096800,32,0
15913290,42210335,3841850,483569260,206714613,1,0
16124759,42922354,3868179,488210230,488210214,348,0
6496010,16879199,3427447,225110435,224848291,12,0
26774751,70259688,4025538,743014187,735914651,426,0
32011432,35275631,3868179,854727106,854604749,528,0
16231108,33397870,4126920,492627163,490994436,179,0
16344420,43726555,3402566,494974922,453249015,2,0
44214049,106570411,3988110,1104351908,1101732707,133,0
11911994,31510203,3305784,380497743,378230100,66,0
6714418,9660758,3883067,232274523,232274508,41,0
17133082,45896008,3570907,514191310,505040841,49,0
12479083,32397682,3688236,393610828,115986641,14,0
51925031,120410532,3671191,1242346364,1240156949,564,0
12958597,31148190,3506962,404690753,404543326,71,0
5545624,13734082,4126920,186803836,170747593,119,0
11277599,30264335,3323279,365340661,365034023,97,0
11544776,30609867,3494025,371973704,369504438,18,0
38949238,97166225,3468479,1001572259,1000941192,345,0
11798408,31080261,3959125,377828040,377019196,33,0
11857707,31413312,3932542,379218127,379218123,12,0
17240924,31413312,3932542,516773325,516350901,41,0
22382045,59770182,3915387,645896492,473884296,16,0
17565383,11380381,3377624,474600723,524591632,20,0
17703015,35275631,3868179,525974430,519026598,358,0
8207642,14177978,3837476,277299342,276894255,188,0
28505651,74360569,3237028,780406946,774290335,200,0
18144661,48997536,3832348,540367181,540367057,160,0
18261224,49297483,4061293,542972953,365865667,3,0
49971816,57218313,3572516,1206965049,1160142074,65,0
5759734,11729602,3901686,203244507,202911086,69,0
5778559,14885914,3931328,203764669,203764599,80,0
5786446,14608031,3971801,203988746,203825942,24,0
6061624,15686244,3873280,211853954,43225481,2,0
15721046,40898634,3468479,475142788,475142780,218,0
6081129,15703627,3446959,212355919,204727581,57,0
6185445,16060120,3868179,215325133,214412736,108,0
11332669,9340796,3483589,366759103,365599255,202,0
11345244,30427825,3596273,367117829,365811288,45,0
26762329,70216290,3260006,742659554,736954541,79,0
16323912,39038621,3622010,494652243,494652242,14,0
16424060,37756019,3485433,497407987,496048150,59,0
38855579,96959728,4023133,999504407,816138412,9,0
38920972,97087576,3569675,1000999077,938783492,408,0
12025255,31643734,3960885,383176637,382993838,17,0
12035881,11740893,3713616,383381893,383355455,22,0
7067266,12459033,3867897,243822576,242172048,3,0
58576583,74692073,3714449,1340312816,1276567479,212,0
45009153,108548164,4072041,1119225781,1114405992,179,0
12833556,30136082,3448254,401972525,401857412,214,0
28456307,49887715,3666998,779169245,779086742,73,0
21187764,45428435,3899877,613331679,613331678,33,0
5570984,14101925,4052826,194304782,179527807,1590,0
5604844,13530006,4052826,196946922,194441163,1629,0
5817881,12573579,3529137,171312892,138449338,37,0
26031587,68333526,3961663,726447741,725623387,67,0
26059169,68480208,3322849,726995502,589615411,398,0
26092409,68573113,4028024,727944887,722333512,95,0
26162560,68613772,3485811,729717294,727580226,26,0
6110882,13687597,3262222,213159129,212509475,42,0
6199895,15459213,3570856,215828520,215790205,14,0
6275643,11372521,3785263,217825720,212397523,227,0
6474937,15779722,3328073,224453512,222686557,3,0
11704089,30120022,3899212,375666110,348989300,74,0
11731367,31165172,4012247,376250364,367688373,36,0
44452342,107583266,3570907,1109185557,1104265764,137,0
12256376,32102546,3244372,388467072,388460539,5,0
27616443,69869018,3836506,761406466,758395091,42,0
17214636,45667919,3535489,516243542,239816604,30,0
12341448,32260058,3868179,390443938,387288039,265,0
12794755,33079940,3960450,401039982,396992653,43,0
33741855,86016743,3598604,892114918,661542083,6,0
59265494,10324546,3849233,1349796914,1256448787,54,0
52048566,84878193,3496390,1244323579,1244229934,54,0
20901629,55984989,3937138,609145768,598886310,18,0
5954701,14985743,3590388,208804379,204678288,103,0
15718736,40878437,4079946,475028580,266247716,270,0
6086132,15413879,3335650,212483487,170857331,52,0
6106307,15058507,3470365,213155579,209377197,16,0
11456227,30622423,4101918,369601179,366329954,1,0
26944598,70673478,4030195,746785507,719860719,78,0
16399043,43869135,3911342,496759838,489578074,18,0
6702514,15630370,3506962,231580049,230356319,28,0
44713503,108068815,3845550,1114362470,1074938658,713,0
12725626,32962871,3820409,399534170,237745027,22,0
12815604,33114909,3624913,401496452,399091100,66,0
22480414,60002432,3843042,647850506,595012217,84,0
45976756,110397913,3427447,1138055543,1088406882,60,0
34005039,86626497,3569675,897586008,871589112,397,0
37535209,88296225,3482215,969960677,968092618,199,0
37645279,94474509,3421755,972529997,59702762,6,0
5594554,14189460,3456462,196162356,194844248,23,0
25908146,40405434,3860539,723723965,723112576,51,0
16174870,39624178,3237241,489395088,488648182,85,0
38167193,94449725,3883067,983919527,959919237,103,0
6071897,13945507,3935761,212105654,195150895,11,0
11220824,30166997,3456320,363765464,297837279,40,0
11606168,30901703,3624913,373256781,373251331,57,0
11640218,31004493,4025538,374074307,374066290,349,0
38836226,42830132,3845550,999136485,964698991,670,0
33089475,84592425,3648313,879177736,411584509,74,0
22447048,59874433,3231311,647184372,645954718,50,0
33645745,85833064,3576448,890398420,890394252,2,0
17394160,46662998,3983324,520251379,243789746,13,0
34121638,86863524,4080554,899753704,561079060,9,0
13310295,33990872,3831121,412852125,390492541,42,0
23412054,62228989,3327283,669181094,276612451,2,0
46181448,67599838,3803810,1141608809,1141577476,520,0
46300954,111023590,3535605,1144199434,961706557,13,0
4059963,10597530,3469465,133419163,110502841,11,0
4194470,10900106,4052826,139263617,138573450,1242,0
4252999,11007839,3782525,141483634,141079021,26,0
25363391,40405434,3860539,711586072,517674905,49,0
25435673,67065152,3513049,713427639,698895157,17,0
42706891,99026426,3666998,1075841620,1075566100,91,0
9951856,12510014,3849233,333560328,331374500,34,0
19606114,15475740,3673181,573617696,573617695,23,0
5031157,12821417,4052019,175877421,175520387,4,0
5492667,13650045,3573640,186128725,59363828,1,0
5640024,14344930,3365243,198280253,148908951,51,0
6033796,15614778,3828799,211134703,206129691,84,0
25993003,68333526,3961663,725623392,725623387,66,0
15785634,41188522,3870968,477302269,477302262,100,0
6133720,12135550,3488235,213892863,213892866,63,0
11207435,30141751,3403215,363451578,194334396,87,0
16365746,37756019,3485433,496044201,494187115,58,0
6682669,16353117,3910792,231070858,218417769,135,0
7032680,15033395,3262222,242814327,240094318,55,0
32998129,84353674,3832348,876977454,755531882,206,0
17037286,33046390,3845550,512138622,511049064,499,0
58283062,74702794,3475793,1335232579,1333864912,256,0
52337749,121017027,3803810,1249169896,1249013901,554,0
12925916,33309022,4062707,404001686,361380935,443,0
60030321,132187268,3350733,1360558675,881568921,33,0
13793753,34852578,3938909,423626630,423626623,1245,0
18908326,12808401,3671191,557821491,551953857,257,0
3580805,9407599,3820409,104752743,104752742,3,0
3661310,9634925,3689887,109812841,109812803,2,0
3709880,9751275,3810689,112467640,112467617,38,0
3729273,9770684,3584542,113100011,112992239,9,0
35772631,89337089,3514910,933203109,910659520,29,0
30058354,43383664,3487116,812905893,758218679,114,0
62022483,135068069,3468479,1388980080,1388657459,473,0
19400596,43383664,3487116,569236549,557573241,102,0
4196628,10903260,3572318,139332055,107321773,4,0
4198541,9665049,3815757,139425620,125414731,66,0
4333539,11189700,3782525,145315533,144554853,27,0
36186173,91233826,3969815,941411774,592891770,56,0
4472519,11089558,3534037,152438089,143401364,3,0
4760312,11353230,3785263,158474268,156239128,182,0
4826846,11857927,3691462,161518432,161401635,14,0
